,Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1505,Brazil,BRA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,45.9,46.2,46.8,46.5,42.5,46.6,47.4,49.2,51.1,48.1,,39.7,48.4,,47.5,47.4,47.4,47.6,47.0,,46.1,46.1,45.4,44.5,44.6,44.1,43.2,42.5,42.2,,41.7,41.7,41.7,40.6,40.4,42.4,41.9,
1506,Brazil,BRA,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,62.3,62.7,63.4,62.9,60.0,62.8,63.7,65.5,67.3,64.6,,57.1,64.3,,63.8,63.9,63.8,63.8,63.3,,62.5,62.4,61.8,60.8,60.7,60.1,59.3,58.6,58.2,,57.5,57.3,57.4,56.3,56.1,58.3,57.8,
1507,Brazil,BRA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,0.8,0.8,0.8,0.9,0.9,0.9,0.7,0.6,0.6,0.8,,0.8,0.7,,0.8,0.7,0.7,0.7,0.8,,0.8,0.9,0.8,0.9,1.0,1.0,1.0,1.0,1.0,,1.1,1.1,1.1,1.2,1.2,1.0,1.0,
1508,Brazil,BRA,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,2.7,2.6,2.6,2.7,2.9,2.7,2.4,2.1,2.0,2.3,,2.8,2.4,,2.4,2.2,2.3,2.4,2.5,,2.5,2.6,2.6,2.9,2.9,3.0,3.0,3.2,3.2,,3.3,3.4,3.4,3.7,3.6,3.2,3.2,
1509,Brazil,BRA,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,6.2,6.0,5.9,6.0,6.5,6.0,5.7,5.3,5.0,5.5,,7.1,5.8,,5.8,5.7,5.7,5.8,6.0,,6.0,6.1,6.2,6.5,6.5,6.7,6.9,7.1,7.2,,7.5,7.6,7.6,7.8,7.9,7.3,7.4,
1510,Brazil,BRA,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,10.5,10.3,10.0,10.2,11.0,10.3,10.1,9.6,8.9,9.7,,12.2,10.1,,10.1,10.0,10.0,10.1,10.2,,10.5,10.5,10.7,11.0,11.1,11.2,11.6,11.8,11.9,,12.2,12.3,12.3,12.5,12.7,12.0,12.2,
1511,Brazil,BRA,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,26.5,27.6,36.0,35.7,31.4,14.5,25.1,29.0,26.8,32.3,,32.4,31.3,,21.1,23.4,23.4,21.6,23.1,,20.6,18.6,20.2,18.0,16.1,13.6,13.0,10.8,10.5,,9.4,7.6,7.7,5.6,7.0,8.9,10.1,
1512,Brazil,BRA,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,48.6,49.7,61.5,61.8,56.4,32.3,46.8,51.6,48.9,57.4,,57.5,57.2,,43.7,45.0,46.7,43.2,47.2,,41.7,40.4,42.9,39.8,36.8,32.3,29.9,26.0,24.4,,20.4,17.4,16.7,14.1,16.5,19.4,20.2,
1513,Brazil,BRA,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,74.8,76.2,86.5,88.5,83.5,58.7,74.7,79.2,76.5,86.3,,90.0,89.2,,73.0,75.3,76.5,75.8,79.3,,73.4,72.7,76.2,74.4,71.2,64.6,61.2,55.7,53.5,,47.7,41.7,39.5,36.5,39.9,43.1,43.9,
1514,Brazil,BRA,"Population, total",SP.POP.TOTL,105069367.0,107612100.0,110213082.0,112867867.0,115577669.0,118342626.0,121159761.0,124030908.0,126947365.0,129882321.0,132800684.0,135676281.0,138499464.0,141273488.0,144001542.0,146691981.0,149352145.0,151976577.0,154564278.0,157132682.0,159705123.0,162296612.0,164913306.0,167545164.0,170170640.0,172759243.0,175287587.0,177750670.0,180151021.0,182482149.0,184738458.0,186917361.0,189012412.0,191026637.0,192979029.0,194895996.0,196796269.0,198686688.0,200560983.0,202408632.0,204213133.0,205962108.0,207652865.0,209288278.0,
1515,Brazil,BRA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,8.6,8.7,11.3,10.6,9.0,4.1,7.2,8.6,7.7,8.7,,9.1,8.6,,5.3,6.1,6.0,5.2,5.4,,4.6,3.9,4.3,3.6,3.2,2.7,2.8,2.2,2.1,,1.9,1.5,1.5,1.0,1.2,1.6,1.8,
1516,Brazil,BRA,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,17.6,17.7,22.1,21.4,18.6,9.3,14.8,16.6,15.1,17.6,,17.4,16.6,,11.2,12.1,12.0,10.9,11.4,,9.9,9.0,9.6,8.5,7.6,6.4,6.1,5.1,4.8,,4.1,3.4,3.3,2.5,2.9,3.7,4.0,
1517,Brazil,BRA,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,31.5,31.5,37.1,36.6,32.9,19.4,26.9,29.0,27.0,30.7,,30.5,29.5,,21.8,22.4,22.5,21.3,22.2,,19.5,18.6,19.3,18.0,16.7,14.5,13.7,11.9,11.2,,9.6,8.0,7.7,6.5,7.3,8.4,8.7,
1520,Brazil,BRA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,21.4,21.7,27.7,26.9,23.1,10.5,17.8,20.1,18.3,21.6,,20.9,19.9,,13.0,14.2,14.0,12.7,13.4,,11.6,10.3,11.1,9.7,8.6,7.2,6.8,5.6,5.4,,4.7,3.8,3.8,2.8,3.4,4.3,4.8,
1521,Brazil,BRA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,39.2,39.1,47.3,46.6,41.5,23.3,33.1,35.8,33.3,38.5,,37.2,36.4,,26.9,27.3,27.8,25.4,27.3,,23.5,22.4,23.5,21.5,19.7,17.1,15.7,13.5,12.5,,10.3,8.7,8.2,6.9,8.0,9.3,9.6,
1522,Brazil,BRA,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,60.3,60.0,66.6,66.6,61.5,42.4,52.9,55.0,52.2,57.8,,58.2,56.8,,45.0,45.7,45.7,44.6,45.9,,41.3,40.4,41.7,40.3,38.1,34.2,32.1,28.9,27.4,,24.0,20.8,19.5,17.9,19.4,20.7,21.0,
1524,Brazil,BRA,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,23.3,24.9,22.4,21.0,17.3,16.1,14.1,13.3,,11.1,9.0,8.9,7.4,8.7,25.7,26.5,
1544,Bulgaria,BGR,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,30.7,,,,,,,,,,,,,,35.7,36.1,33.6,33.8,35.7,34.3,36.0,36.6,37.4,,,,
1548,Bulgaria,BGR,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,22.3,,,,,,,,,,,,,,23.0,22.3,22.6,22.8,22.7,22.7,22.4,22.6,22.1,,,,
1549,Bulgaria,BGR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,24.7,,,,,,,,,,,,,,26.5,27.9,25.6,25.7,26.9,26.0,27.4,27.5,28.8,,,,
1550,Bulgaria,BGR,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,39.3,,,,,,,,,,,,,,41.7,43.0,41.0,40.9,42.2,41.1,42.7,42.8,43.9,,,,
1551,Bulgaria,BGR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,1.6,2.2,2.4,2.4,2.1,2.1,2.0,1.8,2.0,,,,
1552,Bulgaria,BGR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,5.7,6.5,6.9,6.8,6.3,6.4,6.2,5.7,6.0,,,,
1553,Bulgaria,BGR,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,12.6,11.9,12.6,12.5,12.1,12.7,12.2,12.2,11.8,,,,
1554,Bulgaria,BGR,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,17.1,,,,,,,,,,,,,,17.1,16.3,16.9,17.0,16.7,17.1,16.6,16.7,16.2,,,,
1555,Bulgaria,BGR,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.4,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,,,,
1556,Bulgaria,BGR,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.8,0.3,0.2,0.2,0.3,0.4,0.4,0.3,0.3,,,,
1557,Bulgaria,BGR,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,1.7,0.9,0.6,0.6,0.8,0.8,0.8,0.8,0.6,,,,
1558,Bulgaria,BGR,"Population, total",SP.POP.TOTL,8678745.0,8720742.0,8758599.0,8804183.0,8814032.0,8825940.0,8861535.0,8891117.0,8917457.0,8939738.0,8960679.0,8960547.0,8958171.0,8971359.0,8981446.0,8876972.0,8718289.0,8632367.0,8540164.0,8472313.0,8443591.0,8406067.0,8362826.0,8312068.0,8256786.0,8210624.0,8170172.0,8009142.0,7837161.0,7775327.0,7716860.0,7658972.0,7601022.0,7545338.0,7492561.0,7444443.0,7395599.0,7348328.0,7305888.0,7265115.0,7223938.0,7177991.0,7127822.0,7075991.0,
1559,Bulgaria,BGR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.6,0.6,0.4,0.3,0.6,0.9,0.8,0.7,0.5,,,,
1560,Bulgaria,BGR,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4.8,1.5,1.0,0.9,1.5,2.0,1.8,1.8,1.4,,,,
1561,Bulgaria,BGR,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9.4,4.1,3.0,2.8,3.8,4.4,4.3,4.3,3.4,,,,
1564,Bulgaria,BGR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.5,1.7,1.2,1.2,2.0,2.2,2.0,1.7,1.5,,,,
1565,Bulgaria,BGR,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.7,4.5,3.2,2.7,4.2,5.0,5.0,4.7,3.7,,,,
1566,Bulgaria,BGR,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,22.5,11.5,8.5,8.4,11.0,11.2,11.0,11.2,8.7,,,,
1567,Bulgaria,BGR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,16.0,14.0,,,18.4,22.0,21.4,21.8,20.7,22.2,21.2,21.0,21.8,22.0,22.9,23.4,,
1568,Bulgaria,BGR,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,16.0,14.0,,14.0,18.4,22.0,21.4,21.8,20.7,22.2,21.2,21.0,21.8,22.0,22.9,23.4,,
1764,Cameroon,CMR,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,44.4,,,,,42.1,,,,,,42.8,,,,,,,46.6,,,,
1768,Cameroon,CMR,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,,20.6,,,,,,21.5,,,,,,,21.6,,,,
1769,Cameroon,CMR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,36.2,,,,,33.6,,,,,,33.0,,,,,,,35.0,,,,
1770,Cameroon,CMR,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,51.7,,,,,49.0,,,,,,49.1,,,,,,,51.7,,,,
1771,Cameroon,CMR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,2.5,,,,,,2.5,,,,,,,1.7,,,,
1772,Cameroon,CMR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,6.2,,,,,,5.8,,,,,,,4.5,,,,
1773,Cameroon,CMR,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,10.0,,,,,,9.5,,,,,,,8.5,,,,
1774,Cameroon,CMR,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,14.2,,,,,,14.0,,,,,,,13.7,,,,
1775,Cameroon,CMR,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,3.6,,,,,,5.4,,,,,,,5.3,,,,
1776,Cameroon,CMR,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,10.1,,,,,8.3,,,,,,10.3,,,,,,,9.9,,,,
1777,Cameroon,CMR,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,12.5,,,,,,14.6,,,,,,,15.3,,,,
1778,Cameroon,CMR,"Population, total",SP.POP.TOTL,7254468.0,7457362.0,7669445.0,7890969.0,8122529.0,8364835.0,8618354.0,8883016.0,9158566.0,9445003.0,9742263.0,10050023.0,10368300.0,10696274.0,11031817.0,11372160.0,11715218.0,12060729.0,12408931.0,12758881.0,13109660.0,13460994.0,13812472.0,14165423.0,14523570.0,14891891.0,15274234.0,15671927.0,16084886.0,16513822.0,16959081.0,17420795.0,17899562.0,18395389.0,18907008.0,19432541.0,19970495.0,20520447.0,21082383.0,21655715.0,22239904.0,22834522.0,23439189.0,24053727.0,
1779,Cameroon,CMR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,15.3,,,,,6.1,,,,,,8.3,,,,,,,7.6,,,,
1780,Cameroon,CMR,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,34.7,,,,,19.4,,,,,,22.8,,,,,,,18.7,,,,
1781,Cameroon,CMR,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,54.6,,,,,39.9,,,,,,42.2,,,,,,,35.0,,,,
1782,Cameroon,CMR,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,12.8,,,,,,12.3,,,,,,,14.4,,,,
1783,Cameroon,CMR,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,12.8,,,,,,12.3,,,,,,,14.4,,,,
1784,Cameroon,CMR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,48.1,,,,,23.1,,,,,,29.3,,,,,,,23.8,,,,
1785,Cameroon,CMR,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,73.3,,,,,52.7,,,,,,55.7,,,,,,,44.7,,,,
1786,Cameroon,CMR,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,88.7,,,,,79.5,,,,,,79.6,,,,,,,68.9,,,,
1787,Cameroon,CMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,53.3,,,,,40.2,,,,,,39.9,,,,,,,37.5,,,,
1788,Cameroon,CMR,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,53.3,,,,,40.2,,,,,,39.9,,,,,,,37.5,,,,
1792,Cameroon,CMR,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,41.3,,,,,17.3,,,,,,17.5,,,,,,,22.9,,,,
1793,Cameroon,CMR,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,41.3,,,,,17.3,,,,,,17.5,,,,,,,22.9,,,,
1794,Cameroon,CMR,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,59.6,,,,,52.1,,,,,,55.0,,,,,,,56.8,,,,
1795,Cameroon,CMR,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,59.6,,,,,52.1,,,,,,55.0,,,,,,,56.8,,,,
1800,Cameroon,CMR,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,14.7,,,,,4.3,,,,,,2.8,,,,,,,1.8,,,,
1801,Cameroon,CMR,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,14.7,,,,,4.3,,,,,,2.8,,,,,,,1.8,,,,
1802,Cameroon,CMR,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,41.4,,,,,17.9,,,,,,12.2,,,,,,,8.9,,,,
1803,Cameroon,CMR,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,41.4,,,,,17.9,,,,,,12.2,,,,,,,8.9,,,,
1808,Canada,CAN,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,32.4,,,,,,31.5,,,,31.0,,,31.3,,,31.6,33.2,,33.3,,,,33.7,,,33.8,,,33.6,,,34.0,,,,,
1812,Canada,CAN,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,23.2,,,,,,23.0,,,,23.1,,,23.0,,,23.1,22.8,,22.8,,,,22.9,,,22.6,,,22.7,,,23.3,,,,,
1813,Canada,CAN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,24.3,,,,,,23.8,,,,23.6,,,23.6,,,23.8,25.3,,25.5,,,,25.6,,,26.0,,,25.7,,,25.3,,,,,
1814,Canada,CAN,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,39.9,,,,,,39.3,,,,38.9,,,39.1,,,39.2,40.5,,40.6,,,,40.9,,,41.2,,,40.9,,,40.7,,,,,
1815,Canada,CAN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,2.6,,,,,,2.8,,,,2.9,,,2.9,,,2.8,2.7,,2.7,,,,2.6,,,2.7,,,2.7,,,2.4,,,,,
1816,Canada,CAN,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,7.3,,,,,,7.6,,,,7.7,,,7.6,,,7.4,7.1,,7.1,,,,7.0,,,7.2,,,7.2,,,6.6,,,,,
1817,Canada,CAN,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,12.7,,,,,,12.9,,,,13.1,,,13.0,,,12.9,12.6,,12.5,,,,12.4,,,12.3,,,12.4,,,12.3,,,,,
1818,Canada,CAN,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,17.0,,,,,,17.1,,,,17.2,,,17.2,,,17.4,17.0,,17.0,,,,16.9,,,16.6,,,16.8,,,17.0,,,,,
1819,Canada,CAN,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,0.1,,,,,,0.1,,,,0.1,,,0.1,,,0.1,0.2,,0.1,,,,0.1,,,0.1,,,0.1,,,0.2,,,,,
1820,Canada,CAN,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,0.2,,,,,,0.1,,,,0.1,,,0.1,,,0.1,0.2,,0.2,,,,0.1,,,0.1,,,0.1,,,0.2,,,,,
1821,Canada,CAN,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,0.3,,,,,,0.2,,,,0.1,,,0.1,,,0.3,0.3,,0.2,,,,0.2,,,0.2,,,0.2,,,0.4,,,,,
1822,Canada,CAN,"Population, total",SP.POP.TOTL,22774087.0,23209000.0,23518000.0,23796000.0,24036000.0,24277000.0,24593000.0,24900000.0,25202000.0,25456000.0,25702000.0,25942000.0,26204000.0,26550000.0,26895000.0,27379000.0,27791000.0,28171682.0,28519597.0,28833410.0,29111906.0,29354000.0,29671900.0,29987200.0,30247900.0,30499200.0,30769700.0,31081900.0,31362000.0,31676000.0,31995000.0,32312000.0,32570505.0,32887928.0,33245773.0,33628571.0,34005274.0,34342780.0,34750545.0,35152370.0,35535348.0,35832513.0,36264604.0,36708083.0,
1823,Canada,CAN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,0.4,,,,,,0.1,,,,0.1,,,0.2,,,0.2,0.2,,0.1,,,,0.1,,,0.1,,,0.1,,,0.2,,,,,
1824,Canada,CAN,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,0.5,,,,,,0.1,,,,0.2,,,0.2,,,0.3,0.3,,0.2,,,,0.2,,,0.2,,,0.2,,,0.3,,,,,
1825,Canada,CAN,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,0.6,,,,,,0.3,,,,0.3,,,0.3,,,0.5,0.5,,0.4,,,,0.3,,,0.2,,,0.3,,,0.5,,,,,
1828,Canada,CAN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,0.5,,,,,,0.2,,,,0.2,,,0.2,,,0.5,0.5,,0.2,,,,0.2,,,0.2,,,0.2,,,0.5,,,,,
1829,Canada,CAN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,0.7,,,,,,0.2,,,,0.2,,,0.2,,,0.5,0.5,,0.5,,,,0.2,,,0.2,,,0.2,,,0.5,,,,,
1830,Canada,CAN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,1.2,,,,,,0.7,,,,0.5,,,0.5,,,1.0,1.0,,0.7,,,,0.7,,,0.5,,,0.5,,,1.0,,,,,
1984,China,CHN,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,32.3,,,,,,35.3,,,38.7,,,42.1,,,41.0,,,42.9,,43.7,42.4,42.2,39.7,39.1,38.6,,,
1988,China,CHN,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,22.1,,,,,,22.4,,,22.3,,,22.3,,,22.2,,,22.5,,22.3,22.3,22.4,22.1,22.3,22.3,,,
1989,China,CHN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,25.8,,,,,,27.3,,,29.4,,,31.4,,,30.8,,,31.9,,32.6,31.8,31.5,30.3,29.7,29.4,,,
1990,China,CHN,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,40.8,,,,,,42.9,,,45.6,,,48.0,,,47.2,,,48.4,,49.0,48.1,47.8,46.3,45.8,45.4,,,
1991,China,CHN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,3.5,,,,,,3.1,,,2.7,,,2.3,,,2.3,,,2.1,,2.0,2.1,2.1,2.5,2.5,2.6,,,
1992,China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,8.3,,,,,,7.4,,,6.5,,,5.6,,,5.8,,,5.3,,5.1,5.4,5.4,6.2,6.3,6.4,,,
1993,China,CHN,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,12.4,,,,,,11.5,,,10.5,,,9.6,,,10.0,,,9.4,,9.2,9.6,9.7,10.3,10.5,10.6,,,
1994,China,CHN,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,16.4,,,,,,15.9,,,15.0,,,14.5,,,14.7,,,14.5,,14.3,14.6,14.8,15.0,15.2,15.3,,,
1995,China,CHN,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,751.8,,,667.5,,,507.4,,,503.7,,,405.4,,,241.3,,,196.5,,149.6,106.3,87.5,25.2,18.5,10.0,,,
1996,China,CHN,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,1021.9,,,982.5,,,887.6,,,856.0,,,738.8,,,563.0,,,458.8,,381.8,316.0,272.6,164.2,129.5,95.5,,,
1997,China,CHN,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,1115.9,,,1134.5,,,1124.3,,,1113.9,,,1032.2,,,919.2,,,803.2,,714.9,661.0,598.7,493.0,429.4,372.8,,,
1998,China,CHN,"Population, total",SP.POP.TOTL,900350000.0,916395000.0,930685000.0,943455000.0,956165000.0,969005000.0,981235000.0,993885000.0,1008630000.0,1023310000.0,1036825000.0,1051040000.0,1066790000.0,1084035000.0,1101630000.0,1118650000.0,1135185000.0,1150780000.0,1164970000.0,1178440000.0,1191835000.0,1204855000.0,1217550000.0,1230075000.0,1241935000.0,1252735000.0,1262645000.0,1271850000.0,1280400000.0,1288400000.0,1296075000.0,1303720000.0,1311020000.0,1317885000.0,1324655000.0,1331260000.0,1337705000.0,1344130000.0,1350695000.0,1357380000.0,1364270000.0,1371220000.0,1378665000.0,1386395000.0,
1999,China,CHN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,24.1,,,20.3,,,12.9,,,13.1,,,10.1,,,4.8,,,3.9,,2.7,1.8,1.4,0.4,0.3,0.2,,,
2000,China,CHN,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,47.0,,,41.4,,,31.7,,,30.5,,,24.6,,,15.4,,,12.4,,9.6,7.4,6.2,2.8,2.1,1.4,,,
2001,China,CHN,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,67.3,,,62.5,,,54.0,,,51.4,,,43.9,,,33.5,,,27.6,,23.1,19.8,17.3,11.7,9.7,7.8,,,
2004,China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,66.2,,,56.6,,,41.7,,,40.2,,,31.7,,,18.5,,,14.8,,11.2,7.9,6.5,1.9,1.4,0.7,,,
