Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Fragile and conflict affected situations,FCS,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,6.5,,,7,,,6.6,,,6.5,,,7.2,,,8.6,,,7.8,,,11.2,,,7.6,,,6.6,,6.8,6.9,6.8,7,,8,,,
High income,HIC,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,14.6,,,14.8,,,13.3,,,13.4,,,15.3,,,22.1,,,14.7,,,20.8,,,14.3,,,11.6,,11.4,11.1,11,11.1,,12.1,,,
High income,HIC,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,39.1,,,36.9,,,33.1,,,33.3,,,41.6,,,54,,,35,,,43.9,,,33.1,,,25.6,,25.8,25.5,25.5,25.3,,24.5,,,
High income,HIC,"Population, total",SP.POP.TOTL,913510969,922573384,930171314,937990304,945879993,954142946,962228266,970338016,978056271,985349949,992295742,999278230,1006551028,1013806386,1021209656,1029042492,1037334467,1045799408,1052656811,1061248480,1069147445,1078558586,1086071661,1093603568,1100763765,1108002668,1115010208,1122635089,1130299527,1137953182,1145971873,1154156034,1162908282,1172156434,1181962982,1190790909,1198787232,1204631343,1212058100,1219556921,1227211897,1234714041,1242137612,1249066228,
High income,HIC,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,0.4,,,0.4,,,0.4,,,0.3,,,0.4,,,0.5,,,0.4,,,0.6,,,0.5,,,0.4,,0.4,0.4,0.4,0.4,,0.5,,,
High income,HIC,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,0.7,,,0.7,,,0.6,,,0.6,,,0.6,,,0.8,,,0.7,,,0.9,,,0.7,,,0.6,,0.6,0.6,0.6,0.6,,0.6,,,
High income,HIC,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,1.5,,,1.5,,,1.3,,,1.3,,,1.5,,,2,,,1.3,,,1.7,,,1.2,,,1,,1,1,1,0.9,,1,,,
High income,HIC,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,0.7,,,0.7,,,0.7,,,0.6,,,0.7,,,0.8,,,0.7,,,1,,,0.7,,,0.6,,0.6,0.6,0.6,0.6,,0.7,,,
High income,HIC,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,1.5,,,1.5,,,1.3,,,1.3,,,1.5,,,2.1,,,1.4,,,1.9,,,1.3,,,1,,1,0.9,0.9,0.9,,1,,,
High income,HIC,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,4.1,,,3.8,,,3.3,,,3.3,,,4,,,5.1,,,3.2,,,4,,,2.9,,,2.2,,2.2,2.2,2.1,2.1,,2,,,
High income,HIC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,107.2,,,116.6,,,123.5,,,137.6,,,157.1,,,165.9,,,172.5,,,173.8,,,171.1,,,164.3,,160,161.7,157,157,,164.9,,,
IDA countries classified as fragile situations,DFS,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,136.3,,,148.5,,,159.6,,,176.4,,,194.9,,,207.7,,,220.7,,,233.4,,,243.1,,,246.5,,246.4,252.4,249.3,251.7,,264.8,,,
IDA countries classified as fragile situations,DFS,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,159.3,,,173.7,,,187.8,,,207.3,,,227,,,243.3,,,260.9,,,280.2,,,301.1,,,316.7,,324.3,332.4,334.2,341.3,,356,,,
IDA countries classified as fragile situations,DFS,"Population, total",SP.POP.TOTL,154633314,158932420,163533948,168395815,173408093,178417611,183313667,188074686,192741137,197356908,201988199,206697550,211464042,216303889,221354053,226786046,232714959,239221858,246243006,253581940,260957400,268172248,275151164,281967802,288609288,295337641,302523774,310118889,318011777,326175667,334559621,343122054,351889334,360855085,369960171,379127552,388308730,397482313,406680759,415990679,425499952,435299327,445454409,455920255,
IDA countries classified as fragile situations,DFS,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,30.3,,,30.6,,,30.2,,,31.6,,,34.1,,,32.5,,,30.6,,,27.6,,,24,,,20.3,,18.7,18,16.9,16.2,,15.8,,,
IDA countries classified as fragile situations,DFS,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,44.6,,,45.1,,,44.8,,,46.5,,,48.7,,,47.2,,,45.6,,,42.8,,,39.2,,,35.1,,32.7,32.2,30.8,30.1,,30,,,
IDA countries classified as fragile situations,DFS,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,58.6,,,59.5,,,59.5,,,62,,,63.5,,,62.1,,,61.1,,,59.2,,,56.6,,,52.9,,50.4,50.1,49,48.4,,48.3,,,
IDA countries classified as fragile situations,DFS,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,57,,,57.7,,,57.1,,,59.1,,,62,,,60.3,,,58.4,,,54.7,,,49.9,,,44.4,,41.2,40.7,39.1,38.2,,38.3,,,
IDA countries classified as fragile situations,DFS,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,72.4,,,73.5,,,73.8,,,75.8,,,76.9,,,75.5,,,74.7,,,73.4,,,70.9,,,66.6,,63.5,63.5,62,61.2,,61.5,,,
IDA countries classified as fragile situations,DFS,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,84.7,,,86,,,86.8,,,89.1,,,89.5,,,88.4,,,88.4,,,88.1,,,87.7,,,85.6,,83.5,83.6,83.1,83,,82.7,,,
IDA countries classified as fragile situations,DFS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,334.4,,,378.1,,,409.9,,,452.6,,,496.6,,,500.1,,,536.9,,,551,,,510.3,,,494.7,,487.1,480.4,469.8,465.1,,470,,,
IDA total,IDA,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,491.4,,,548.5,,,596.8,,,652.7,,,717.3,,,750,,,808.5,,,864.4,,,866.5,,,878.6,,888.4,892.8,885.1,888.8,,903.1,,,
IDA total,IDA,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,586.4,,,645.5,,,702.9,,,767.6,,,841.7,,,898.9,,,966.7,,,1040,,,1094.2,,,1147.6,,1188.3,1207.8,1218.2,1236.9,,1274.4,,,
IDA total,IDA,"Population, total",SP.POP.TOTL,545344874,559554197,574441477,589975735,606127297,622837068,640058157,657789609,676054064,694868235,714245175,734192878,754706041,775767696,797359992,819484695,842151196,865221465,888804426,912723862,936862791,961225522,985822652,1010619076,1035516178,1060610253,1086410522,1112771399,1139644030,1167019214,1194886742,1223223216,1252059280,1281448739,1311425875,1342020282,1373548091,1405680382,1438116264,1471227953,1504977561,1539348171,1574352693,1609940669,
IDA total,IDA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,21.7,,,22.7,,,22.4,,,23.1,,,23.7,,,22,,,21.3,,,19.3,,,16.1,,,14.1,,13.3,12.6,12,11.5,,11,,,
IDA total,IDA,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,39,,,40.4,,,40.3,,,41.1,,,41.8,,,39.5,,,39.1,,,37.5,,,33,,,30.2,,28.7,27.8,26.7,26,,25,,,
IDA total,IDA,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,57.6,,,59.1,,,59.1,,,59.9,,,60.7,,,58.6,,,58.4,,,57.5,,,53.6,,,50.8,,49.2,48.3,47.1,46.3,,45.1,,,
IDA total,IDA,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,50.8,,,52.9,,,52.8,,,53.7,,,54.4,,,50.7,,,50.6,,,48.3,,,41.7,,,37.7,,35.5,34.2,32.8,31.7,,30.6,,,
IDA total,IDA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,74.7,,,76.8,,,76.9,,,77.5,,,78.6,,,76.1,,,76.2,,,75.8,,,70.8,,,67,,64.7,63.5,61.7,60.6,,58.9,,,
IDA total,IDA,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,89.1,,,90.4,,,90.6,,,91.1,,,92.2,,,91.2,,,91.1,,,91.3,,,89.4,,,87.5,,86.5,85.9,85,84.3,,83,,,
IDA total,IDA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
