id,Birth City,Birth State,Year Start,Latitude (generated),Longitude (generated),Birth County
1302,Royal Oak,Michigan,1980,42.4895,-83.1446,Oakland
1303,Romulus,Michigan,1991,42.2223,-83.3966,Wayne
1304,Romulus,Michigan,1979,42.2223,-83.3966,Wayne
1305,River Rouge,Michigan,1968,42.2734,-83.1344,Wayne
1306,Pontiac,Michigan,1983,42.6389,-83.291,Oakland
1307,Pontiac,Michigan,1958,42.6389,-83.291,Oakland
1308,Paw Paw,Michigan,2015,42.2178,-85.8911,Van Buren
1309,Muskegon,Michigan,2017,43.2342,-86.2484,Muskegon
1310,Muskegon,Michigan,,43.2342,-86.2484,Muskegon
1311,Lansing,Michigan,2017,42.7338,-84.5554,Ingham
1312,Lansing,Michigan,2004,42.7338,-84.5554,Ingham
1313,Lansing,Michigan,1989,42.7338,-84.5554,Ingham
1314,Lansing,Michigan,1986,42.7338,-84.5554,Ingham
1315,Kalamazoo,Michigan,1998,42.2917,-85.5872,Kalamazoo
1316,Kalamazoo,Michigan,1982,42.2917,-85.5872,Kalamazoo
1317,Kalamazoo,Michigan,1950,42.2917,-85.5872,Kalamazoo
1318,Jackson,Michigan,1997,42.2465,-84.4017,Jackson
1319,Inkster,Michigan,2003,42.2942,-83.3099,Wayne
1320,Highland Park,Michigan,1992,42.4057,-83.0969,Wayne
1321,Highland Park,Michigan,1985,42.4057,-83.0969,Wayne
1322,Highland Park,Michigan,,42.4057,-83.0969,Wayne
1323,Hamtramck,Michigan,1971,42.3928,-83.0496,Wayne
1324,Grand Rapids,Michigan,2016,42.9632,-85.6679,Kent
1325,Grand Rapids,Michigan,2005,42.9632,-85.6679,Kent
1326,Grand Rapids,Michigan,2004,42.9632,-85.6679,Kent
1327,Grand Rapids,Michigan,1997,42.9632,-85.6679,Kent
1328,Grand Rapids,Michigan,1991,42.9632,-85.6679,Kent
1329,Flint,Michigan,2015,43.0172,-83.7236,Genesee
1330,Flint,Michigan,2009,43.0172,-83.7236,Genesee
1331,Flint,Michigan,2007,43.0172,-83.7236,Genesee
1332,Flint,Michigan,2002,43.0172,-83.7236,Genesee
1333,Flint,Michigan,2001,43.0172,-83.7236,Genesee
1334,Flint,Michigan,2000,43.0172,-83.7236,Genesee
1335,Flint,Michigan,1993,43.0172,-83.7236,Genesee
1336,Flint,Michigan,1992,43.0172,-83.7236,Genesee
1337,Flint,Michigan,1990,43.0172,-83.7236,Genesee
1338,Flint,Michigan,1989,43.0172,-83.7236,Genesee
1339,Flint,Michigan,1977,43.0172,-83.7236,Genesee
1340,Detroit,Michigan,2017,42.3487,-83.0567,Wayne
1341,Detroit,Michigan,2016,42.3487,-83.0567,Wayne
1342,Detroit,Michigan,2011,42.3487,-83.0567,Wayne
1343,Detroit,Michigan,2009,42.3487,-83.0567,Wayne
1344,Detroit,Michigan,2007,42.3487,-83.0567,Wayne
1345,Detroit,Michigan,2004,42.3487,-83.0567,Wayne
1346,Detroit,Michigan,2001,42.3487,-83.0567,Wayne
1347,Detroit,Michigan,2000,42.3487,-83.0567,Wayne
1348,Detroit,Michigan,1999,42.3487,-83.0567,Wayne
1349,Detroit,Michigan,1998,42.3487,-83.0567,Wayne
1350,Detroit,Michigan,1996,42.3487,-83.0567,Wayne
1351,Detroit,Michigan,1995,42.3487,-83.0567,Wayne
1352,Detroit,Michigan,1994,42.3487,-83.0567,Wayne
1353,Detroit,Michigan,1992,42.3487,-83.0567,Wayne
1354,Detroit,Michigan,1991,42.3487,-83.0567,Wayne
1355,Detroit,Michigan,1990,42.3487,-83.0567,Wayne
1356,Detroit,Michigan,1989,42.3487,-83.0567,Wayne
1357,Detroit,Michigan,1985,42.3487,-83.0567,Wayne
1358,Detroit,Michigan,1981,42.3487,-83.0567,Wayne
1359,Detroit,Michigan,1979,42.3487,-83.0567,Wayne
1360,Detroit,Michigan,1978,42.3487,-83.0567,Wayne
1361,Detroit,Michigan,1977,42.3487,-83.0567,Wayne
1362,Detroit,Michigan,1976,42.3487,-83.0567,Wayne
1363,Detroit,Michigan,1975,42.3487,-83.0567,Wayne
1364,Detroit,Michigan,1972,42.3487,-83.0567,Wayne
1365,Detroit,Michigan,1971,42.3487,-83.0567,Wayne
1366,Detroit,Michigan,1970,42.3487,-83.0567,Wayne
1367,Detroit,Michigan,1969,42.3487,-83.0567,Wayne
1368,Detroit,Michigan,1967,42.3487,-83.0567,Wayne
1369,Detroit,Michigan,1966,42.3487,-83.0567,Wayne
1370,Detroit,Michigan,1957,42.3487,-83.0567,Wayne
1371,Detroit,Michigan,,42.3487,-83.0567,Wayne
1372,Cassopolis,Michigan,1982,41.9117,-86.01,Cass
1373,Birmingham,Michigan,2002,42.5467,-83.2113,Oakland
1374,Birmingham,Michigan,1989,42.5467,-83.2113,Oakland
1375,Benton Harbor,Michigan,2008,42.1167,-86.4542,Berrien
1376,Benton Harbor,Michigan,2006,42.1167,-86.4542,Berrien
1377,Benton Harbor,Michigan,1995,42.1167,-86.4542,Berrien
1378,Benton Harbor,Michigan,1993,42.1167,-86.4542,Berrien
1379,Benton Harbor,Michigan,,42.1167,-86.4542,Berrien
1380,Battle Creek,Michigan,2003,42.3193,-85.1824,Calhoun
1381,Ann Arbor,Michigan,1979,42.2682,-83.7312,Washtenaw
1382,Ann Arbor,Michigan,1978,42.2682,-83.7312,Washtenaw
1383,Worcester,Massachusetts,2002,42.2626,-71.8023,Worcester
1384,Worcester,Massachusetts,1991,42.2626,-71.8023,Worcester
1385,Worcester,Massachusetts,1986,42.2626,-71.8023,Worcester
1386,Worcester,Massachusetts,1963,42.2626,-71.8023,Worcester
1387,Winthrop,Massachusetts,1971,42.3751,-70.9828,Suffolk
1388,Springfield,Massachusetts,1996,42.1015,-72.5898,Hampden
1389,Somerville,Massachusetts,1950,42.3876,-71.0995,Middlesex
1390,Salem,Massachusetts,1993,42.5195,-70.8967,Essex
1391,Roxbury,Massachusetts,2017,42.3248,-71.095,Suffolk
1392,Roxbury,Massachusetts,2015,42.3248,-71.095,Suffolk
1393,Roslindale,Massachusetts,2008,42.2912,-71.1245,Suffolk
1394,Norwood,Massachusetts,2017,42.1945,-71.1995,Norfolk
1395,Malden,Massachusetts,2015,42.4251,-71.0662,Middlesex
1396,Lynn,Massachusetts,1957,42.4668,-70.9495,Essex
1397,Lawrence,Massachusetts,2017,42.707,-71.1631,Essex
1398,Haverhill,Massachusetts,2015,42.7778,-71.0768,Essex
1399,Hamilton,Massachusetts,2014,42.6362,-70.8431,Essex
1400,Framingham,Massachusetts,1967,42.2793,-71.4162,Middlesex
1401,Fall River,Massachusetts,2000,41.7011,-71.1546,Bristol
1402,Cambridge,Massachusetts,1969,42.3751,-71.1056,Middlesex
1403,Brookline,Massachusetts,2011,42.3318,-71.1212,Norfolk
1404,Brookline,Massachusetts,1978,42.3318,-71.1212,Norfolk
1405,Boston,Massachusetts,2008,42.3605,-71.0596,Suffolk
1406,Boston,Massachusetts,2007,42.3605,-71.0596,Suffolk
1407,Boston,Massachusetts,2000,42.3605,-71.0596,Suffolk
1408,Boston,Massachusetts,1996,42.3605,-71.0596,Suffolk
1409,Boston,Massachusetts,1995,42.3605,-71.0596,Suffolk
1410,Boston,Massachusetts,1990,42.3605,-71.0596,Suffolk
1411,Boston,Massachusetts,1981,42.3605,-71.0596,Suffolk
1412,Boston,Massachusetts,1977,42.3605,-71.0596,Suffolk
1413,Boston,Massachusetts,1976,42.3605,-71.0596,Suffolk
1414,Boston,Massachusetts,1973,42.3605,-71.0596,Suffolk
1415,Boston,Massachusetts,1970,42.3605,-71.0596,Suffolk
1416,Boston,Massachusetts,,42.3605,-71.0596,Suffolk
1417,Bernardston,Massachusetts,2003,42.6709,-72.5495,Franklin
1418,Arlington,Massachusetts,2016,42.4154,-71.1564,Middlesex
1419,Silver Spring,Maryland,2014,38.9959,-77.0289,Montgomery
1420,Silver Spring,Maryland,2003,38.9959,-77.0289,Montgomery
1421,Silver Spring,Maryland,2000,38.9959,-77.0289,Montgomery
1422,Silver Spring,Maryland,1997,38.9959,-77.0289,Montgomery
1423,Rockville,Maryland,2012,39.084,-77.1528,Montgomery
1424,Rockville,Maryland,1982,39.084,-77.1528,Montgomery
1425,Oxon Hill,Maryland,2004,38.8036,-76.9897,Prince George's
1426,Mount Airy,Maryland,2007,39.3762,-77.1547,Carroll
1427,Lanham,Maryland,2014,38.9671,-76.8619,Prince George's
1428,Landover,Maryland,2017,38.9340002,-76.8966397,Prince George's
1429,Hyattsville,Maryland,1991,38.9532,-76.9409,Prince George's
1430,Havre De Grace,Maryland,1982,39.549,-76.0915,Harford
